id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.netflix.eureka.EurekaServerContext	initialize()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
2	com.netflix.eureka.EurekaServerContext	shutdown()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
3	com.netflix.eureka.EurekaServerContext	getServerConfig()	0	0	[]	false	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
4	com.netflix.eureka.EurekaServerContext	getPeerEurekaNodes()	0	0	[]	false	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
5	com.netflix.eureka.EurekaServerContext	getServerCodecs()	0	0	[]	false	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
6	com.netflix.eureka.EurekaServerContext	getRegistry()	0	0	[]	false	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
7	com.netflix.eureka.EurekaServerContext	getApplicationInfoManager()	0	0	[]	false	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContext.java
8	com.netflix.eureka.EurekaServerConfig	getAWSAccessId()	0	0	[]	true	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
9	com.netflix.eureka.EurekaServerConfig	getAWSSecretKey()	0	0	[]	true	public	true	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
10	com.netflix.eureka.EurekaServerConfig	getEIPBindRebindRetries()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
11	com.netflix.eureka.EurekaServerConfig	getEIPBindingRetryIntervalMsWhenUnbound()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
12	com.netflix.eureka.EurekaServerConfig	getEIPBindingRetryIntervalMs()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
13	com.netflix.eureka.EurekaServerConfig	shouldEnableSelfPreservation()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
14	com.netflix.eureka.EurekaServerConfig	getRenewalPercentThreshold()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
15	com.netflix.eureka.EurekaServerConfig	getRenewalThresholdUpdateIntervalMs()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
16	com.netflix.eureka.EurekaServerConfig	getExpectedClientRenewalIntervalSeconds()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
17	com.netflix.eureka.EurekaServerConfig	getPeerEurekaNodesUpdateIntervalMs()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
18	com.netflix.eureka.EurekaServerConfig	shouldEnableReplicatedRequestCompression()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
19	com.netflix.eureka.EurekaServerConfig	getNumberOfReplicationRetries()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
20	com.netflix.eureka.EurekaServerConfig	getPeerEurekaStatusRefreshTimeIntervalMs()	0	0	[]	false	public	false	file:///Users/nima/Developer/NullAwayFixer/Projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerConfig.java
